Module,Type,Bit Index,0 Count,1 Count
grid_clb_2__2_,routing,87.4,12.6
grid_clb_2__2_,routing,89.895,10.105
grid_clb_2__2_,routing,89.86,10.14
grid_clb_2__2_,routing,94.055,5.945
grid_clb_2__2_,routing,88.955,11.045
grid_clb_2__2_,routing,91.105,8.895
grid_clb_2__2_,routing,91.285,8.715
grid_clb_2__2_,routing,94.76,5.24
grid_clb_2__2_,routing,80.825,19.175
grid_clb_2__2_,routing,84.84,15.16
grid_clb_2__2_,routing,84.765,15.235
grid_clb_2__2_,routing,91.12,8.88
grid_clb_2__2_,routing,81.005,18.995
grid_clb_2__2_,routing,84.825,15.175
grid_clb_2__2_,routing,85.195,14.805
grid_clb_2__2_,routing,91.005,8.995
grid_clb_2__2_,routing,83.87,16.13
grid_clb_2__2_,routing,87.1,12.9
grid_clb_2__2_,routing,87.685,12.315
grid_clb_2__2_,routing,92.185,7.815
grid_clb_2__2_,routing,84.625,15.375
grid_clb_2__2_,routing,87.905,12.095
grid_clb_2__2_,routing,88.03,11.97
grid_clb_2__2_,routing,92.835,7.165
grid_clb_2__2_,routing,91.03,8.97
grid_clb_2__2_,routing,93.115,6.885
grid_clb_2__2_,routing,93.24,6.76
grid_clb_2__2_,routing,95.685,4.315
grid_clb_2__2_,routing,86.305,13.695
grid_clb_2__2_,routing,89.135,10.865
grid_clb_2__2_,routing,89.22,10.78
grid_clb_2__2_,routing,93.685,6.315
grid_clb_2__2_,lut_data,46.285,53.715
grid_clb_2__2_,lut_data,100.0,0.0
grid_clb_2__2_,lut_data,71.175,28.825
grid_clb_2__2_,lut_data,73.085,26.915
grid_clb_2__2_,lut_data,72.03,27.97
grid_clb_2__2_,lut_data,74.05,25.95
grid_clb_2__2_,lut_data,71.87,28.13
grid_clb_2__2_,lut_data,73.92,26.08
grid_clb_2__2_,lut_data,72.13,27.87
grid_clb_2__2_,lut_data,74.37,25.63
grid_clb_2__2_,lut_data,71.99,28.01
grid_clb_2__2_,lut_data,74.3,25.7
grid_clb_2__2_,lut_data,72.86,27.14
grid_clb_2__2_,lut_data,74.79,25.21
grid_clb_2__2_,lut_data,72.685,27.315
grid_clb_2__2_,lut_data,74.945,25.055
grid_clb_2__2_,lut_data,73.5,26.5
grid_clb_2__2_,lut_data,75.195,24.805
grid_clb_2__2_,lut_data,64.09,35.91
grid_clb_2__2_,lut_data,100.0,0.0
grid_clb_2__2_,lut_data,81.715,18.285
grid_clb_2__2_,lut_data,81.8,18.2
grid_clb_2__2_,lut_data,82.025,17.975
grid_clb_2__2_,lut_data,82.11,17.89
grid_clb_2__2_,lut_data,81.9,18.1
grid_clb_2__2_,lut_data,82.06,17.94
grid_clb_2__2_,lut_data,81.94,18.06
grid_clb_2__2_,lut_data,81.94,18.06
grid_clb_2__2_,lut_data,81.71,18.29
grid_clb_2__2_,lut_data,81.755,18.245
grid_clb_2__2_,lut_data,82.245,17.755
grid_clb_2__2_,lut_data,82.415,17.585
grid_clb_2__2_,lut_data,82.455,17.545
grid_clb_2__2_,lut_data,82.335,17.665
grid_clb_2__2_,lut_data,82.41,17.59
grid_clb_2__2_,lut_data,82.32,17.68
grid_clb_2__2_,lut_data,67.135,32.865
grid_clb_2__2_,lut_data,100.0,0.0
grid_clb_2__2_,lut_data,82.585,17.415
grid_clb_2__2_,lut_data,83.025,16.975
grid_clb_2__2_,lut_data,83.695,16.305
grid_clb_2__2_,lut_data,84.545,15.455
grid_clb_2__2_,lut_data,82.745,17.255
grid_clb_2__2_,lut_data,83.305,16.695
grid_clb_2__2_,lut_data,83.915,16.085
grid_clb_2__2_,lut_data,84.745,15.255
grid_clb_2__2_,lut_data,82.835,17.165
grid_clb_2__2_,lut_data,83.25,16.75
grid_clb_2__2_,lut_data,84.305,15.695
grid_clb_2__2_,lut_data,85.135,14.865
grid_clb_2__2_,lut_data,83.3,16.7
grid_clb_2__2_,lut_data,83.605,16.395
grid_clb_2__2_,lut_data,84.54,15.46
grid_clb_2__2_,lut_data,85.34,14.66
grid_clb_2__2_,lut_data,71.095,28.905
grid_clb_2__2_,lut_data,100.0,0.0
grid_clb_2__2_,lut_data,84.38,15.62
grid_clb_2__2_,lut_data,84.925,15.075
grid_clb_2__2_,lut_data,84.55,15.45
grid_clb_2__2_,lut_data,85.16,14.84
grid_clb_2__2_,lut_data,85.275,14.725
grid_clb_2__2_,lut_data,86.09,13.91
grid_clb_2__2_,lut_data,85.71,14.29
grid_clb_2__2_,lut_data,86.57,13.43
grid_clb_2__2_,lut_data,85.005,14.995
grid_clb_2__2_,lut_data,85.56,14.44
grid_clb_2__2_,lut_data,85.515,14.485
grid_clb_2__2_,lut_data,86.015,13.985
grid_clb_2__2_,lut_data,86.135,13.865
grid_clb_2__2_,lut_data,86.69,13.31
grid_clb_2__2_,lut_data,86.64,13.36
grid_clb_2__2_,lut_data,87.215,12.785
cby_2__2_,routing,90.83,9.17
cby_2__2_,routing,83.41,16.59
cby_2__2_,routing,91.475,8.525
cby_2__2_,routing,96.305,3.695
cby_2__2_,routing,89.325,10.675
cby_2__2_,routing,91.3,8.7
cby_2__2_,routing,92.47,7.53
cby_2__2_,routing,99.945,0.055
cby_2__2_,routing,84.58,15.42
cby_2__2_,routing,88.35,11.65
cby_2__2_,routing,94.48,5.52
cby_2__2_,routing,98.5,1.5
cby_2__2_,routing,94.91,5.09
cby_2__2_,routing,98.09,1.91
cby_2__2_,routing,94.96,5.04
cby_2__2_,routing,98.435,1.565
cby_2__2_,routing,90.575,9.425
cby_2__2_,routing,93.885,6.115
cby_2__2_,routing,91.32,8.68
cby_2__2_,routing,94.015,5.985
cby_2__2_,routing,95.7,4.3
cby_2__2_,routing,91.645,8.355
cby_2__2_,routing,93.685,6.315
cby_2__2_,routing,99.955,0.045
cby_2__2_,routing,98.435,1.565
cby_2__2_,routing,96.625,3.375
cby_2__2_,routing,98.7,1.3
cby_2__2_,routing,99.99,0.01
cby_2__2_,routing,94.92,5.08
cby_2__2_,routing,98.61,1.39
cby_2__2_,routing,93.16,6.84
cby_2__2_,routing,99.14,0.86
cby_2__2_,routing,97.155,2.845
cby_2__2_,routing,98.03,1.97
cby_2__2_,routing,97.58,2.42
cby_2__2_,routing,98.55,1.45
cby_2__2_,routing,95.025,4.975
cby_2__2_,routing,98.64,1.36
cby_2__2_,routing,96.04,3.96
cby_2__2_,routing,99.14,0.86
cby_2__2_,routing,95.155,4.845
cby_2__2_,routing,97.13,2.87
cby_2__2_,routing,96.02,3.98
cby_2__2_,routing,97.225,2.775
cbx_2__1_,routing,82.12,17.88
cbx_2__1_,routing,91.885,8.115
cbx_2__1_,routing,83.195,16.805
cbx_2__1_,routing,99.445,0.555
cbx_2__1_,routing,93.255,6.745
cbx_2__1_,routing,92.075,7.925
cbx_2__1_,routing,98.785,1.215
cbx_2__1_,routing,100.0,0.0
cbx_2__1_,routing,83.635,16.365
cbx_2__1_,routing,85.675,14.325
cbx_2__1_,routing,89.165,10.835
cbx_2__1_,routing,93.54,6.46
cbx_2__1_,routing,96.085,3.915
cbx_2__1_,routing,93.15,6.85
